filename,width,height,class,xmin,ymin,xmax,ymax
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,463,570,474,580
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,446,577,457,587
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,438,583,454,595
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,487,574,497,585
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,473,577,489,592
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,464,593,474,601
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,441,599,461,613
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,463,605,477,617
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,473,606,489,622
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,449,627,459,638
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,453,639,461,648
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,537,612,549,623
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,257,553,273,571
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,262,566,272,575
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,260,579,268,588
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,226,574,237,588
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,235,582,247,593
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,244,557,252,566
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,249,553,259,563
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,302,621,312,630
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,278,632,288,642
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,293,641,302,650
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,301,649,310,657
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,300,644,309,652
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,306,654,317,664
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,315,663,322,672
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,255,624,262,632
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,206,618,215,627
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,178,636,188,644
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,207,641,219,654
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,223,626,233,634
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,228,628,237,638
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,231,622,245,633
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,74,686,88,703
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,90,737,102,754
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,278,649,287,659
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,268,673,280,684
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,271,685,280,693
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,285,689,293,696
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,293,685,302,693
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,296,690,307,700
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,321,681,330,690
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,337,686,345,695
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,326,688,334,697
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,317,698,325,706
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,331,697,339,706
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,293,722,304,736
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,309,725,325,738
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,309,733,317,742
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,335,733,345,744
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,294,750,303,760
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,363,671,372,680
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,365,688,374,696
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,398,658,408,668
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,403,659,422,673
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,435,652,445,663
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,457,649,473,661
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,474,656,483,666
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,482,648,492,660
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,460,669,478,683
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,398,680,410,692
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,396,692,405,699
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,388,693,397,701
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,562,601,572,611
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,570,622,580,630
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,613,626,623,635
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,198,733,206,741
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,196,727,205,734
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,260,869,269,877
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,297,850,307,860
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,285,842,297,855
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,263,840,277,852
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,253,829,271,842
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,231,870,241,879
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,239,863,249,872
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,246,853,257,863
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,255,861,265,870
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,224,858,234,867
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,246,842,257,853
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,136,818,148,830
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,303,921,311,930
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,278,774,287,784
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,286,779,296,789
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,296,770,305,780
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,285,799,294,809
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,301,822,310,829
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,302,778,312,787
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,308,773,318,782
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,316,781,324,788
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,340,771,350,781
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,344,757,353,765
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,333,750,341,758
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,375,780,384,789
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,377,760,387,770
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,364,759,374,769
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,319,812,328,822
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,331,787,340,797
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,329,930,343,946
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,319,935,334,953
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,369,837,386,853
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,334,819,348,828
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,373,820,382,830
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,439,822,454,838
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,419,788,428,798
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,423,778,434,789
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,424,771,432,780
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,440,754,451,764
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,453,739,463,749
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,415,834,424,844
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,396,723,406,734
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,423,715,437,731
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,463,697,476,709
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,476,737,488,749
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,483,723,493,732
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,493,755,502,765
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,475,765,484,774
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,479,785,489,794
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,466,814,478,824
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,484,807,496,818
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,520,795,530,807
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,537,742,548,751
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,530,709,539,718
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,556,704,567,714
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,562,690,572,699
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,535,689,544,699
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,574,672,585,682
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,581,664,592,674
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,578,657,588,666
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,526,638,535,647
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,544,630,554,639
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,533,626,542,634
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,605,588,616,598
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,583,627,592,636
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,664,588,673,598
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,645,600,653,608
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,690,592,701,603
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,674,620,684,628
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,628,644,638,654
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,586,695,597,707
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,588,685,598,697
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,593,689,602,699
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,591,717,602,727
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,599,753,610,764
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,598,745,609,756
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,607,752,619,763
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,613,735,622,745
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,617,739,627,749
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,619,723,628,735
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,623,726,634,737
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,644,755,655,765
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,661,774,673,785
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,679,761,690,771
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,684,754,694,763
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,707,743,716,753
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,735,737,743,745
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,637,704,645,711
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,649,708,658,717
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,646,703,656,711
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,644,694,652,701
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,694,699,701,709
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,701,690,709,699
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,686,669,697,678
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,693,666,702,675
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,674,661,683,670
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,663,653,671,662
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,721,650,729,659
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,735,633,745,644
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,731,615,740,624
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,753,613,762,622
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,753,601,763,611
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,712,604,722,613
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,702,628,711,638
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,709,620,716,628
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,783,642,791,649
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,608,890,618,899
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,507,944,516,952
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,458,954,465,963
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,642,851,650,859
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,644,840,655,851
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,719,907,731,916
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,412,982,422,992
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,377,958,388,970
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,794,645,801,655
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,780,656,789,664
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,795,629,803,637
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,940,743,947,751
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,978,510,987,525
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,pellet,986,502,995,513
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,982,494,990,502
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,978,526,986,534
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,985,525,991,533
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,989,522,996,530
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,985,514,994,522
F__aug_ED6_10_sf11_png.rf.590e9fc9f7672de64a9b6cd97dd93766.jpg_1.jpg,1080,1080,semipellet,992,507,1003,517
